num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_agent_steps_sampled_this_iter,num_agent_steps_trained_this_iter,num_agent_steps_sampled_throughput_per_sec,num_agent_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths,info/learner/shared_policy/num_agent_steps_trained,info/learner/shared_policy/num_grad_updates_lifetime,info/learner/shared_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/shared_policy/learner_stats/allreduce_latency,info/learner/shared_policy/learner_stats/grad_gnorm,info/learner/shared_policy/learner_stats/cur_kl_coeff,info/learner/shared_policy/learner_stats/cur_lr,info/learner/shared_policy/learner_stats/total_loss,info/learner/shared_policy/learner_stats/policy_loss,info/learner/shared_policy/learner_stats/vf_loss,info/learner/shared_policy/learner_stats/vf_explained_var,info/learner/shared_policy/learner_stats/kl,info/learner/shared_policy/learner_stats/entropy,info/learner/shared_policy/learner_stats/entropy_coeff
0,0,0,220000,220000,27500,27500,4000,4000,23.11237347958596,23.11237347958596,220000,220000,220000,4000,220000,False,55,default,2026-01-08_13-13-46,1767845626,173.06847739219666,9328.697598934174,48336,DESKTOP-CAER24R,127.0.0.1,9328.697598934174,55,27500,27500,220000,220000,-57.472880423069,-1569.3099151849747,-385.8143092751503,1737.1,17371,0,0,-57.472880423069,-1569.3099151849747,-385.8143092751503,0,173009.078,0.0,173008.978,166147.43,6861.147,72.874,0.1,27500,27500,220000,220000,52.08271604938271,68.77078189300411,"[-87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808]","[1756, 1729, 1746, 1728, 1745, 1721, 1746, 1730, 1747, 1723]",125.0,52320.5,479.5,0.0,2.3000977,5.6843418860808026e-15,0.0003,2.155130412677924,-0.0023906834164032866,5.698525936404864,-0.0074348830307523405,0.002339231215352051,1.3834837508698306,0.5
0,0,0,224000,224000,28000,28000,4000,4000,23.136847462765463,23.136847462765463,224000,224000,224000,4000,224000,False,56,default,2026-01-08_13-16-39,1767845799,172.88540053367615,9501.58299946785,48336,DESKTOP-CAER24R,127.0.0.1,9501.58299946785,56,28000,28000,224000,224000,-57.472880423069,-1569.3099151849747,-385.8143092751503,1737.1,17371,0,0,-57.472880423069,-1569.3099151849747,-385.8143092751503,0,173000.061,0.0,172999.961,166147.868,6851.793,72.974,0.1,28000,28000,224000,224000,51.88065843621399,68.68271604938272,"[-87.8082640171051, -679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808]","[1756, 1729, 1746, 1728, 1745, 1721, 1746, 1730, 1747, 1723]",125.0,53280.5,479.5,0.0,1.2719139,2.8421709430404013e-15,0.0003,1.4273217647646865,-0.004123784418819317,4.247056322793166,0.012036934432884058,0.0024599911950052176,1.3841652397066355,0.5
0,0,0,228000,228000,28500,28500,4000,4000,23.058054665090857,23.058054665090857,228000,228000,228000,4000,228000,False,57,default,2026-01-08_13-19-32,1767845972,173.47517204284668,9675.058171510696,48336,DESKTOP-CAER24R,127.0.0.1,9675.058171510696,57,28500,28500,228000,228000,-57.472880423069,-1569.3099151849747,-401.2346556484699,1735.9,17359,0,1,-57.472880423069,-1569.3099151849747,-401.2346556484699,1,173104.923,0.0,173104.823,166148.011,6956.511,71.875,0.1,28500,28500,228000,228000,51.85450819672131,68.69713114754097,"[-679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136]","[1729, 1746, 1728, 1745, 1721, 1746, 1730, 1747, 1723, 1744]",125.0,54240.5,479.5,0.0,1.0357454,1.4210854715202006e-15,0.0003,2.1008333526551723,-0.0006721954642368171,5.587798969944318,0.00876995741079251,0.0022824053927983663,1.3847878714402517,0.5
0,0,0,232000,232000,29000,29000,4000,4000,23.193254272509954,23.193254272509954,232000,232000,232000,4000,232000,False,58,default,2026-01-08_13-22-25,1767846145,172.46393942832947,9847.522110939026,48336,DESKTOP-CAER24R,127.0.0.1,9847.522110939026,58,29000,29000,232000,232000,-57.472880423069,-1569.3099151849747,-401.2346556484699,1735.9,17359,0,0,-57.472880423069,-1569.3099151849747,-401.2346556484699,0,173036.716,0.0,173036.616,166146.847,6889.469,72.575,0.1,29000,29000,232000,232000,51.614462809917356,68.61570247933884,"[-679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136]","[1729, 1746, 1728, 1745, 1721, 1746, 1730, 1747, 1723, 1744]",125.0,55200.5,479.5,0.0,1.4895356,7.105427357601003e-16,0.0003,1.8797308928022782,-0.003414743554215723,5.1488074190914634,0.004893409709135692,0.0030249140207113594,1.3825161424775918,0.5
0,0,0,236000,236000,29500,29500,4000,4000,23.10381097309782,23.10381097309782,236000,236000,236000,4000,236000,False,59,default,2026-01-08_13-25-18,1767846318,173.1326117515564,10020.654722690582,48336,DESKTOP-CAER24R,127.0.0.1,10020.654722690582,59,29500,29500,236000,236000,-57.472880423069,-1569.3099151849747,-401.2346556484699,1735.9,17359,0,0,-57.472880423069,-1569.3099151849747,-401.2346556484699,0,173091.251,0.0,173091.151,166147.095,6943.856,72.006,0.0,29500,29500,236000,236000,53.31728395061729,69.10082304526749,"[-679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136]","[1729, 1746, 1728, 1745, 1721, 1746, 1730, 1747, 1723, 1744]",125.0,56160.5,479.5,0.0,1.995315,3.5527136788005016e-16,0.0003,2.0088884133845566,-0.0038082392209616957,5.408140507092079,-0.005455852299928665,0.003925881489286927,1.3827472034841777,0.5
0,0,0,240000,240000,30000,30000,4000,4000,23.237477059000216,23.237477059000216,240000,240000,240000,4000,240000,False,60,default,2026-01-08_13-28-10,1767846490,172.13672709465027,10192.791449785233,48336,DESKTOP-CAER24R,127.0.0.1,10192.791449785233,60,30000,30000,240000,240000,-57.472880423069,-1569.3099151849747,-401.2346556484699,1735.9,17359,0,0,-57.472880423069,-1569.3099151849747,-401.2346556484699,0,172963.982,0.0,172963.882,166114.47,6849.211,73.001,0.0,30000,30000,240000,240000,53.934297520661154,71.02355371900828,"[-679.3769390583038, -148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136]","[1729, 1746, 1728, 1745, 1721, 1746, 1730, 1747, 1723, 1744]",125.0,57120.5,479.5,0.0,1.4334373,1.7763568394002508e-16,0.0003,1.6170920889203748,-0.005955944704995394,4.63040402084589,-0.002195359580218792,0.004503988151433341,1.3843079686164856,0.5
0,0,0,244000,244000,30500,30500,4000,4000,23.227557140200563,23.227557140200563,244000,244000,244000,4000,244000,False,61,default,2026-01-08_13-31-02,1767846662,172.20924162864685,10365.00069141388,48336,DESKTOP-CAER24R,127.0.0.1,10365.00069141388,61,30500,30500,244000,244000,-57.472880423069,-1569.3099151849747,-419.1629334807396,1735.8,17358,0,1,-57.472880423069,-1569.3099151849747,-419.1629334807396,1,172862.912,0.0,172862.912,166147.279,6715.282,74.457,0.0,30500,30500,244000,244000,51.65228215767635,71.34107883817425,"[-148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005]","[1746, 1728, 1745, 1721, 1746, 1730, 1747, 1723, 1744, 1728]",125.0,58080.5,479.5,0.0,1.3200309,8.881784197001254e-17,0.0003,1.4027646640936533,-0.008490642068985229,4.20298116231958,-0.013303983584046363,0.007542048711426749,1.3804705547789733,0.5
0,0,0,248000,248000,31000,31000,4000,4000,23.078668147194765,23.078668147194765,248000,248000,248000,4000,248000,False,62,default,2026-01-08_13-33-55,1767846835,173.32122611999512,10538.321917533875,48336,DESKTOP-CAER24R,127.0.0.1,10538.321917533875,62,31000,31000,248000,248000,-57.472880423069,-1569.3099151849747,-419.1629334807396,1735.8,17358,0,0,-57.472880423069,-1569.3099151849747,-419.1629334807396,0,172875.598,0.0,172875.598,166147.013,6728.233,74.314,0.0,31000,31000,248000,248000,52.57868852459017,72.03278688524593,"[-148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005]","[1746, 1728, 1745, 1721, 1746, 1730, 1747, 1723, 1744, 1728]",125.0,59040.5,479.5,0.0,2.597675,8.881784197001254e-17,0.0003,1.8698568792392811,0.000140515679231612,5.121793123582999,-0.004597879946231842,0.005382306550743524,1.3823603900770347,0.5
0,0,0,252000,252000,31500,31500,4000,4000,23.13097420342663,23.13097420342663,252000,252000,252000,4000,252000,False,63,default,2026-01-08_13-36-48,1767847008,172.928297996521,10711.250215530396,48336,DESKTOP-CAER24R,127.0.0.1,10711.250215530396,63,31500,31500,252000,252000,-57.472880423069,-1569.3099151849747,-419.1629334807396,1735.8,17358,0,0,-57.472880423069,-1569.3099151849747,-419.1629334807396,0,172864.01,0.0,172864.01,166146.411,6717.147,74.436,0.0,31500,31500,252000,252000,52.583127572016465,72.37037037037037,"[-148.38300403952599, -1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005]","[1746, 1728, 1745, 1721, 1746, 1730, 1747, 1723, 1744, 1728]",125.0,60000.5,479.5,0.0,2.4863842,8.881784197001254e-17,0.0003,1.7901425374050934,-0.0022656787497301895,4.9677578084170815,0.0010582156479358672,0.003468214502443819,1.3829413880904515,0.5
0,0,0,256000,256000,32000,32000,4000,4000,23.04985937898326,23.04985937898326,256000,256000,256000,4000,256000,False,64,default,2026-01-08_13-39-42,1767847182,173.5368504524231,10884.787065982819,48336,DESKTOP-CAER24R,127.0.0.1,10884.787065982819,64,32000,32000,256000,256000,-57.472880423069,-1569.3099151849747,-455.09142160117625,1735.8,17358,0,1,-57.472880423069,-1569.3099151849747,-455.09142160117625,1,172915.294,0.0,172915.294,166146.891,6767.951,73.878,0.0,32000,32000,256000,256000,54.71352459016394,73.69180327868851,"[-1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005, -507.66788524389267]","[1728, 1745, 1721, 1746, 1730, 1747, 1723, 1744, 1728, 1746]",125.0,60960.5,479.5,0.0,1.1926917,4.440892098500627e-17,0.0003,1.3508921692768732,-0.0006623731813306221,4.088126306980849,0.01391123781601588,0.0036355075305623263,1.3850172325968741,0.5
0,0,0,260000,260000,32500,32500,4000,4000,23.02824808090635,23.02824808090635,260000,260000,260000,4000,260000,False,65,default,2026-01-08_13-42-36,1767847356,173.6997094154358,11058.486775398254,48336,DESKTOP-CAER24R,127.0.0.1,11058.486775398254,65,32500,32500,260000,260000,-57.472880423069,-1569.3099151849747,-455.09142160117625,1735.8,17358,0,0,-57.472880423069,-1569.3099151849747,-455.09142160117625,0,172978.518,0.0,172978.518,166147.365,6830.702,73.199,0.0,32500,32500,260000,260000,53.702880658436214,75.44197530864199,"[-1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005, -507.66788524389267]","[1728, 1745, 1721, 1746, 1730, 1747, 1723, 1744, 1728, 1746]",125.0,61920.5,479.5,0.0,2.257877,2.2204460492503135e-17,0.0003,1.4626994370793303,-0.001499050360628947,4.313501379390558,0.03768335065493981,0.0019474294371239597,1.3851044011612734,0.5
0,0,0,264000,264000,33000,33000,4000,4000,32.8159517326264,32.8159517326264,264000,264000,264000,4000,264000,False,66,default,2026-01-08_13-44-38,1767847478,121.89193940162659,11180.378714799881,48336,DESKTOP-CAER24R,127.0.0.1,11180.378714799881,66,33000,33000,264000,264000,-57.472880423069,-1569.3099151849747,-455.09142160117625,1735.8,17358,0,0,-57.472880423069,-1569.3099151849747,-455.09142160117625,0,167879.271,0.0,167879.271,160991.809,6886.911,72.601,0.0,33000,33000,264000,264000,60.64269005847954,87.23099415204679,"[-1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005, -507.66788524389267]","[1728, 1745, 1721, 1746, 1730, 1747, 1723, 1744, 1728, 1746]",125.0,62880.5,479.5,0.0,1.3477303,1.1102230246251568e-17,0.0003,1.4634326721231143,-0.0033453829901797386,4.3165149961908655,0.00047648269683122637,0.004749199938466889,1.3829588759690523,0.5
0,0,0,268000,268000,33500,33500,4000,4000,28.982399875234076,28.982399875234076,268000,268000,268000,4000,268000,False,67,default,2026-01-08_13-46-56,1767847616,138.01479578018188,11318.393510580063,48336,DESKTOP-CAER24R,127.0.0.1,11318.393510580063,67,33500,33500,268000,268000,-57.472880423069,-1569.3099151849747,-455.09142160117625,1735.8,17358,0,0,-57.472880423069,-1569.3099151849747,-455.09142160117625,0,164333.234,0.0,164333.234,157380.823,6951.76,71.924,0.0,33500,33500,268000,268000,59.60567010309279,90.92525773195877,"[-1569.3099151849747, -232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005, -507.66788524389267]","[1728, 1745, 1721, 1746, 1730, 1747, 1723, 1744, 1728, 1746]",125.0,63840.5,479.5,0.0,2.8837805,5.551115123125784e-18,0.0003,1.5003511101628344,-0.004028373627807014,4.390519866844018,0.01602005207290252,0.004934531068133197,1.3817608918994666,0.5
0,0,0,272000,272000,34000,34000,4000,4000,22.984820221166608,22.984820221166608,272000,272000,272000,4000,272000,False,68,default,2026-01-08_13-49-50,1767847790,174.02890849113464,11492.422419071198,48336,DESKTOP-CAER24R,127.0.0.1,11492.422419071198,68,34000,34000,272000,272000,-57.472880423069,-4789.996597915888,-777.1600898742676,1761.0,17610,0,1,-57.472880423069,-4789.996597915888,-777.1600898742676,1,164489.731,0.0,164489.63,157413.995,7075.083,70.671,0.0,34000,34000,272000,272000,55.79549180327869,91.68319672131149,"[-232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005, -507.66788524389267, -4789.996597915888]","[1745, 1721, 1746, 1730, 1747, 1723, 1744, 1728, 1746, 1980]",125.0,64800.5,479.5,0.0,1.7003217,2.775557561562892e-18,0.0003,1.1057756715764602,-0.0018823383584579763,3.5983877976735434,0.010544801006714503,0.003884701762331133,1.3830717703948419,0.5
0,0,0,276000,276000,34500,34500,4000,4000,22.97839323633067,22.97839323633067,276000,276000,276000,4000,276000,False,69,default,2026-01-08_13-52-44,1767847964,174.07657527923584,11666.498994350433,48336,DESKTOP-CAER24R,127.0.0.1,11666.498994350433,69,34500,34500,276000,276000,-57.472880423069,-4789.996597915888,-777.1600898742676,1761.0,17610,0,0,-57.472880423069,-4789.996597915888,-777.1600898742676,0,164584.227,0.0,164584.126,157416.614,7166.861,69.766,0.0,34500,34500,276000,276000,53.97336065573771,86.06885245901641,"[-232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005, -507.66788524389267, -4789.996597915888]","[1745, 1721, 1746, 1730, 1747, 1723, 1744, 1728, 1746, 1980]",125.0,65760.5,479.5,0.0,1.6816468,1.387778780781446e-18,0.0003,1.5861482439562677,-0.00180404736699226,4.558149486283461,-0.009153118605415027,0.004567145912340281,1.3822448909282685,0.5
0,0,0,280000,280000,35000,35000,4000,4000,23.058822766855126,23.058822766855126,280000,280000,280000,4000,280000,False,70,default,2026-01-08_13-55-37,1767848137,173.4703950881958,11839.96938943863,48336,DESKTOP-CAER24R,127.0.0.1,11839.96938943863,70,35000,35000,280000,280000,-57.472880423069,-4789.996597915888,-777.1600898742676,1761.0,17610,0,0,-57.472880423069,-4789.996597915888,-777.1600898742676,0,164717.594,0.0,164717.493,157416.345,7300.497,68.488,0.0,35000,35000,280000,280000,53.87008196721311,85.19016393442624,"[-232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005, -507.66788524389267, -4789.996597915888]","[1745, 1721, 1746, 1730, 1747, 1723, 1744, 1728, 1746, 1980]",125.0,66720.5,479.5,0.0,1.7186536,6.93889390390723e-19,0.0003,2.061268285413583,-0.00239263258651287,5.51096138805151,0.0069213597103953365,0.002797748550751559,1.3836395536859831,0.5
0,0,0,284000,284000,35500,35500,4000,4000,23.054184321188384,23.054184321188384,284000,284000,284000,4000,284000,False,71,default,2026-01-08_13-58-31,1767848311,173.5052947998047,12013.474684238434,48336,DESKTOP-CAER24R,127.0.0.1,12013.474684238434,71,35500,35500,284000,284000,-57.472880423069,-4789.996597915888,-777.1600898742676,1761.0,17610,0,0,-57.472880423069,-4789.996597915888,-777.1600898742676,0,164847.099,0.0,164846.998,157383.735,7462.763,66.999,0.0,35500,35500,284000,284000,54.047325102880656,84.30534979423868,"[-232.57567206025124, -414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005, -507.66788524389267, -4789.996597915888]","[1745, 1721, 1746, 1730, 1747, 1723, 1744, 1728, 1746, 1980]",125.0,67680.5,479.5,0.0,2.9506347,3.469446951953615e-19,0.0003,2.3287443947046995,-0.00545363749115495,6.052678546806177,-0.028209023674329124,0.0033829995967695104,1.3842824780692657,0.5
0,0,0,288000,288000,36000,36000,4000,4000,23.00058913488203,23.00058913488203,288000,288000,288000,4000,288000,False,72,default,2026-01-08_14-01-25,1767848485,173.908588886261,12187.383273124695,48336,DESKTOP-CAER24R,127.0.0.1,12187.383273124695,72,36000,36000,288000,288000,-57.472880423069,-4789.996597915888,-769.2777585953474,1759.4,17594,0,1,-57.472880423069,-4789.996597915888,-769.2777585953474,1,164905.935,0.0,164905.835,157417.124,7488.11,66.773,0.0,36000,36000,288000,288000,53.66816326530612,82.04734693877552,"[-414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005, -507.66788524389267, -4789.996597915888, -153.7523592710495]","[1721, 1746, 1730, 1747, 1723, 1744, 1728, 1746, 1980, 1729]",125.0,68640.5,479.5,0.0,2.0290377,1.7347234759768074e-19,0.0003,1.5261923670147857,-0.004341391971684061,4.4428251867493,-0.07316144512345393,0.0034960673770561704,1.3817576696475347,0.5
0,0,0,292000,292000,36500,36500,4000,4000,22.995671908962215,22.995671908962215,292000,292000,292000,4000,292000,False,73,default,2026-01-08_14-04-19,1767848659,173.94678473472595,12361.33005785942,48336,DESKTOP-CAER24R,127.0.0.1,12361.33005785942,73,36500,36500,292000,292000,-57.472880423069,-4789.996597915888,-769.2777585953474,1759.4,17594,0,0,-57.472880423069,-4789.996597915888,-769.2777585953474,0,165007.683,0.0,165007.582,157416.329,7590.753,65.87,0.0,36500,36500,292000,292000,54.69795081967213,82.49631147540985,"[-414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005, -507.66788524389267, -4789.996597915888, -153.7523592710495]","[1721, 1746, 1730, 1747, 1723, 1744, 1728, 1746, 1980, 1729]",125.0,69600.5,479.5,0.0,2.8288047,8.673617379884037e-20,0.0003,2.236790151397387,-0.005004324974045933,5.865930132816235,-0.0021664173031846683,0.0023801010197523685,1.3823412044594685,0.5
0,0,0,296000,296000,37000,37000,4000,4000,23.10081580918902,23.10081580918902,296000,296000,296000,4000,296000,False,74,default,2026-01-08_14-07-12,1767848832,173.15556073188782,12534.485618591309,48336,DESKTOP-CAER24R,127.0.0.1,12534.485618591309,74,37000,37000,296000,296000,-57.472880423069,-4789.996597915888,-769.2777585953474,1759.4,17594,0,0,-57.472880423069,-4789.996597915888,-769.2777585953474,0,164969.404,0.0,164969.303,157383.357,7585.446,65.916,0.0,37000,37000,296000,296000,53.65637860082305,78.19629629629628,"[-414.77317929267883, -203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005, -507.66788524389267, -4789.996597915888, -153.7523592710495]","[1721, 1746, 1730, 1747, 1723, 1744, 1728, 1746, 1980, 1729]",125.0,70560.5,479.5,0.0,2.5807257,4.3368086899420186e-20,0.0003,1.5066960205634434,-0.0021615011821268125,4.400785499811173,0.002715740663309892,0.003511782777590137,1.3830704547464847,0.5
0,0,0,300000,300000,37500,37500,4000,4000,22.971496376637113,22.971496376637113,300000,300000,300000,4000,300000,False,75,default,2026-01-08_14-10-06,1767849006,174.12983989715576,12708.615458488464,48336,DESKTOP-CAER24R,127.0.0.1,12708.615458488464,75,37500,37500,300000,300000,-57.472880423069,-4789.996597915888,-746.3360564976931,1761.2,17612,0,1,-57.472880423069,-4789.996597915888,-746.3360564976931,1,165012.317,0.0,165012.216,157415.397,7596.419,65.82,0.0,37500,37500,300000,300000,53.49139344262296,76.59754098360654,"[-203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005, -507.66788524389267, -4789.996597915888, -153.7523592710495, -185.3561583161354]","[1746, 1730, 1747, 1723, 1744, 1728, 1746, 1980, 1729, 1739]",125.0,71520.5,479.5,0.0,2.5072975,2.1684043449710093e-20,0.0003,2.159945971891284,-0.004830297491328868,5.711513689657052,-0.006415427600344022,0.005747325464524703,1.3819611481080452,0.5
0,0,0,304000,304000,38000,38000,4000,4000,22.92941715829807,22.92941715829807,304000,304000,304000,4000,304000,False,76,default,2026-01-08_14-13-01,1767849181,174.4483940601349,12883.0638525486,48336,DESKTOP-CAER24R,127.0.0.1,12883.0638525486,76,38000,38000,304000,304000,-57.472880423069,-4789.996597915888,-746.3360564976931,1761.2,17612,0,0,-57.472880423069,-4789.996597915888,-746.3360564976931,0,170267.962,0.0,170267.862,162570.841,7696.721,64.963,0.0,38000,38000,304000,304000,56.011428571428574,71.76408163265306,"[-203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005, -507.66788524389267, -4789.996597915888, -153.7523592710495, -185.3561583161354]","[1746, 1730, 1747, 1723, 1744, 1728, 1746, 1980, 1729, 1739]",125.0,72480.5,479.5,0.0,1.9387774,2.1684043449710093e-20,0.0003,1.8251183794190486,-0.0009756415163186224,5.0367669351398945,-0.016387899902959666,0.0039338779335789205,1.3845788872490326,0.5
0,0,0,308000,308000,38500,38500,4000,4000,23.021870901953562,23.021870901953562,308000,308000,308000,4000,308000,False,77,default,2026-01-08_14-15-54,1767849354,173.74782514572144,13056.81167769432,48336,DESKTOP-CAER24R,127.0.0.1,13056.81167769432,77,38500,38500,308000,308000,-57.472880423069,-4789.996597915888,-746.3360564976931,1761.2,17612,0,0,-57.472880423069,-4789.996597915888,-746.3360564976931,0,173841.265,0.0,173841.165,166150.432,7690.462,65.016,0.0,38500,38500,308000,308000,53.798770491803275,69.46844262295083,"[-203.53550988435745, -257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005, -507.66788524389267, -4789.996597915888, -153.7523592710495, -185.3561583161354]","[1746, 1730, 1747, 1723, 1744, 1728, 1746, 1980, 1729, 1739]",125.0,73440.5,479.5,0.0,2.021884,1.0842021724855046e-20,0.0003,2.0686018345256647,-0.001636386326572392,5.523581481724977,0.00515922245879968,0.0028592994827603023,1.383105043694377,0.5
0,0,0,312000,312000,39000,39000,4000,4000,23.164496674739066,23.164496674739066,312000,312000,312000,4000,312000,False,78,default,2026-01-08_14-18-47,1767849527,172.67903804779053,13229.490715742111,48336,DESKTOP-CAER24R,127.0.0.1,13229.490715742111,78,39000,39000,312000,312000,-57.472880423069,-4789.996597915888,-800.3613849848509,1760.0,17600,0,1,-57.472880423069,-4789.996597915888,-800.3613849848509,1,173706.179,0.0,173706.179,166151.074,7554.835,66.183,0.0,39000,39000,312000,312000,52.86115702479339,65.97975206611571,"[-257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005, -507.66788524389267, -4789.996597915888, -153.7523592710495, -185.3561583161354, -743.7887947559357]","[1730, 1747, 1723, 1744, 1728, 1746, 1980, 1729, 1739, 1734]",125.0,74400.5,479.5,0.0,1.2817506,5.421010862427523e-21,0.0003,1.4006037963554263,0.00028146825400957216,4.1849413352708025,-0.0037117332220077516,0.0016987465762269662,1.3842966742813587,0.5
0,0,0,316000,316000,39500,39500,4000,4000,23.21189024194313,23.21189024194313,316000,316000,316000,4000,316000,False,79,default,2026-01-08_14-21-39,1767849699,172.32647466659546,13401.817190408707,48336,DESKTOP-CAER24R,127.0.0.1,13401.817190408707,79,39500,39500,316000,316000,-57.472880423069,-4789.996597915888,-800.3613849848509,1760.0,17600,0,0,-57.472880423069,-4789.996597915888,-800.3613849848509,0,173531.069,0.0,173531.069,166148.085,7382.814,67.725,0.0,39500,39500,316000,316000,52.79752066115702,62.09628099173553,"[-257.7204105257988, -57.472880423069, -207.18731826543808, -242.01172775030136, -858.6597173810005, -507.66788524389267, -4789.996597915888, -153.7523592710495, -185.3561583161354, -743.7887947559357]","[1730, 1747, 1723, 1744, 1728, 1746, 1980, 1729, 1739, 1734]",125.0,75360.5,479.5,0.0,1.5109296,2.7105054312137616e-21,0.0003,1.7920632301519315,-0.0011186523852908673,4.971656770259142,0.003672098306318124,0.0011556524670360317,1.3852930080145598,0.5
